osm_id,highway,name,name_es,lanes,lanes_forward,lanes_backward,turn_lanes,oneway,maxspeed,surface,width,road_category,lanes_count,lanes_source,has_lane_data,lanes_missing,lanes_estimate,estimate_is_fallback,is_oneway
28291036,residential,Calle 95,,2,,,,no,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28291049,tertiary,Carrera 67A,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28312945,residential,Carrera 29C,,2,,,,yes,,paving_stones,,local,2.0,osm:lanes,True,False,2.0,False,True
28312946,residential,Calle 70,,1,,,,,,asphalt,,local,1.0,osm:lanes,True,False,1.0,False,False
28312948,residential,Carrera 29A,,1,,,,yes,,asphalt,,local,1.0,osm:lanes,True,False,1.0,False,True
28312954,residential,Calle 66,,3,,,,yes,,asphalt,,local,3.0,osm:lanes,True,False,3.0,False,True
28312970,residential,Carrera 29B,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
28313941,tertiary,Carrera 68C,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
28313974,residential,Calle 74A,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28340364,residential,Calle 99,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28357675,tertiary,Carrera 50,,1,,,,yes,30,asphalt,,local,1.0,osm:lanes,True,False,1.0,False,True
28357676,residential,Calle 102,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28357696,residential,Calle 98A,,,,,,,,asphalt,,local,,missing,False,True,,True,False
28357743,residential,Calle 79A,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
28357762,residential,Calle 71A,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
28435502,residential,Calle 101A,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28458210,residential,Calle 74A,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28458223,residential,Calle 75,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
28458232,residential,Calle 74A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28458247,tertiary,Calle 78,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
28458579,residential,Calle 53A,,,,,,,,asphalt,,local,,missing,False,True,,True,False
28458590,residential,Calle 55,,,,,,yes,,asphalt,,local,,missing,False,True,,True,True
28458875,residential,Carrera 27,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
28458920,tertiary,Carrera 28A,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
28458980,residential,Carrera 29,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28459330,residential,Diagonal 71A Bis,,1,,,,yes,30,asphalt,,local,1.0,osm:lanes,True,False,1.0,False,True
28459366,residential,Carrera 27,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28459367,residential,Carrera 27A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28459384,residential,Calle 71A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28459391,residential,Calle 71C,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28459427,residential,Carrera 27A,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28459471,residential,Carrera 26,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28459484,residential,Carrera 27A,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
28459580,residential,Carrera 29,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
28459620,residential,Calle 74A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28459664,tertiary,Carrera 28,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
28459685,residential,Carrera 27,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
28459690,residential,Calle 73 Bis,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
28531816,residential,Carrera 27B,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
28531980,residential,Carrera 27A,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
28596087,residential,Carrera 29B,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28596222,residential,Calle 83 Bis,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28596234,residential,Calle 82,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28596279,residential,Calle 85A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28596392,residential,Carrera 52,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
28596417,residential,Carrera 55B,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28764226,residential,Carrera 49,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28764227,residential,Calle 91,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
28764228,residential,Carrera 48,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28764231,residential,Calle 94,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28764233,residential,Calle 91,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
28764238,residential,Carrera 45A,,2,,,,yes,30,concrete,,local,2.0,osm:lanes,True,False,2.0,False,True
28764252,residential,Carrera 49B,,,,,,,,asphalt,,local,,missing,False,True,,True,False
28764253,residential,Calle 91,,,,,,yes,,asphalt,,local,,missing,False,True,,True,True
28764254,residential,Calle 94,,,,,,,,asphalt,,local,,missing,False,True,,True,False
28764255,residential,Carrera 49A,,,,,,yes,,asphalt,,local,,missing,False,True,,True,True
28764256,residential,Carrera 49D,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28764260,residential,Calle 91,,,,,,,,asphalt,,local,,missing,False,True,,True,False
28764263,residential,Carrera 49C,,,,,,,,asphalt,,local,,missing,False,True,,True,False
28764286,residential,Calle 97,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28764291,residential,Calle 94 Bis,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28764293,residential,Carrera 49A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28764299,residential,Carrera 51,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28764301,residential,Carrera 48,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28764308,residential,Calle 98,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28764340,residential,Carrera 60A,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28764353,residential,Calle 94B,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28764354,residential,Carrera 59,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
28764381,residential,Calle 94A,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28764386,residential,Calle 93,,2,,,,no,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28764388,residential,Calle 92A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28764391,residential,Diagonal 94 Bis,,1,,,,yes,,asphalt,,local,1.0,osm:lanes,True,False,1.0,False,True
28764399,residential,Carrera 60 Bis,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28764401,residential,Carrera 60A,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28764430,residential,Carrera 60D,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28764437,residential,Carrera 61A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28764449,residential,Carrera 61,,2,,,,no,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28819585,residential,Carrera 58,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28819588,residential,Calle 85,,,,,,yes,,asphalt,,local,,missing,False,True,,True,True
28819591,residential,Carrera 61,,,,,,,,asphalt,,local,,missing,False,True,,True,False
28819594,residential,Calle 85,,,,,,,,asphalt,,local,,missing,False,True,,True,False
28819599,residential,Calle 84,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28819603,residential,Calle 88,,,,,,,,asphalt,,local,,missing,False,True,,True,False
28819604,residential,Carrera 63,,,,,,,,asphalt,,local,,missing,False,True,,True,False
28819607,residential,Calle 86,,,,,,,,asphalt,,local,,missing,False,True,,True,False
28819609,residential,Calle 86,,,,,,,,asphalt,,local,,missing,False,True,,True,False
28819621,unclassified,Carrera 65,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28819682,residential,Calle 94 Bis,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28819761,residential,Calle 96A,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28819989,tertiary,Calle 78,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28820027,residential,Carrera 54,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28820036,residential,Calle 74A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28820047,residential,Calle 75A,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
28820162,residential,Calle 79 Bis,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
28820168,residential,Calle 79,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
28820747,secondary,Avenida Carrera 70,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
29059309,residential,Calle 70A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29059312,residential,Calle 70B,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29059316,residential,Calle 71,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29059329,residential,Carrera 69C,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29059400,residential,Carrera 69A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29059418,tertiary,Calle 68D,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
29059426,residential,Calle 69A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29059430,residential,Calle 70,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29059433,residential,Calle 70A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29059435,tertiary,Calle 71,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
29059438,tertiary,Calle 68B,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
29116639,residential,Carrera 69B,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29116646,residential,Calle 93A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29116665,tertiary,Calle 100,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
29116753,residential,Carrera 69,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29116802,residential,,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29116927,residential,Calle 97A,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29117139,residential,Carrera 60A,,1,,,,,,asphalt,,local,1.0,osm:lanes,True,False,1.0,False,False
29117150,residential,Carrera 58,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29117158,residential,Calle 93B Bis,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29117165,residential,Carrera 57A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29117180,residential,Calle 88B,,2,,,,no,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29117233,residential,Calle 86D,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29117311,residential,Calle 88,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29117318,residential,Carrera 23,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29117616,tertiary,Carrera 68F,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
29117623,residential,Calle 68B,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29117641,residential,Calle 69 Bis,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29117660,residential,Calle 70 Bis,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29117677,residential,Calle 70A Bis,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29117692,residential,Calle 71,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29117696,residential,Calle 71A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29117702,residential,Calle 69B,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29117816,residential,Calle 68,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
29117840,residential,Carrera 68B Bis,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29117844,residential,Calle 68A Bis,,,,,,,,asphalt,,local,,missing,False,True,,True,False
29117849,residential,Carrera 68C,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
29118016,residential,Calle 70D,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29118022,residential,Carrera 62,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29118088,tertiary,Carrera 64,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
29118091,residential,Carrera 65B,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29118124,residential,Calle 70C,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29678213,residential,Calle 74D,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29942046,tertiary,Calle 62,,2,,,,no,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
29980013,residential,Calle 97A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
30017100,residential,Carrera 69P,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
30017109,tertiary,Carrera 69K,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
30017114,residential,Carrera 69R,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
30017201,residential,Calle 79,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
30017225,residential,Carrera 69M,,,,,,,,asphalt,,local,,missing,False,True,,True,False
30043993,residential,Calle 72A,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
30044010,residential,Carrera 69P Bis,,,,,,,,asphalt,,local,,missing,False,True,,True,False
30044040,residential,Calle 78 Bis,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
30044083,residential,Calle 73 Bis,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
30044084,residential,Carrera 68H Bis,,,,,,yes,,asphalt,,local,,missing,False,True,,True,True
30456755,residential,Carrera 70A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
30456756,residential,Calle 74C,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
30457296,residential,Calle 77A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
30658930,residential,Carrera 27C,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
30658931,residential,Calle 73,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
30658932,residential,Carrera 27B,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
30659086,residential,Carrera 52,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
30659098,residential,Carrera 25,,,,,,yes,,asphalt,,local,,missing,False,True,,True,True
31715816,residential,Calle 78,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
31715819,residential,Calle 77 Bis,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
32577164,residential,Carrera 63,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
32819059,residential,Carrera 69J,,,,,,yes,,asphalt,,local,,missing,False,True,,True,True
33080696,residential,Carrera 16A,,,,,,,,asphalt,,local,,missing,False,True,,True,False
33085784,secondary,Carrera 14A,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
33085811,residential,Calle 70B,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
33085895,residential,Carrera 16,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
33085900,residential,Calle 70,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
33086044,residential,Calle 70,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
33086074,residential,Carrera 16,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
33086115,residential,Calle 68A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
33167445,residential,Carrera 27A Bis,,,,,,yes,,asphalt,,local,,missing,False,True,,True,True
33541450,residential,Calle 79A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
33699501,residential,Calle 74A,,,,,,,,asphalt,,local,,missing,False,True,,True,False
33973322,residential,Calle 86,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
33973368,residential,Calle 86A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
34551897,residential,Carrera 50E,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
37319746,residential,Calle 82,,,,,,,,asphalt,,local,,missing,False,True,,True,False
37633100,residential,Calle 59A Bis,,2,,,,no,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
37633101,residential,Calle 58,,,,,,,,asphalt,,local,,missing,False,True,,True,False
37633102,residential,Carrera 6,,,,,,yes,,asphalt,,local,,missing,False,True,,True,True
37680239,residential,Carrera 6,,,,,,yes,,asphalt,,local,,missing,False,True,,True,True
38187742,residential,Calle 59B,,2,,,,,,bricks,,local,2.0,osm:lanes,True,False,2.0,False,False
38187743,residential,Carrera 8,,,,,,no,,asphalt,,local,,missing,False,True,,True,False
38187751,residential,Diagonal 63,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
38187752,residential,Carrera 7A,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
38809634,residential,Transversal 27,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
38879651,residential,Carrera 57A,,,,,,,,asphalt,,local,,missing,False,True,,True,False
39250932,residential,Carrera 57A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
39250937,residential,Carrera 27,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
39250938,residential,Calle 73 Bis,,,,,,,,asphalt,,local,,missing,False,True,,True,False
39250940,residential,Calle 73,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
39548788,tertiary,Diagonal 68B,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
40114861,tertiary,Carrera 47,,1,,,,yes,,asphalt,,local,1.0,osm:lanes,True,False,1.0,False,True
40114862,tertiary,Carrera 47,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
40114864,residential,Carrera 49A,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
40114865,residential,Calle 88A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
40114866,residential,Carrera 49B,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
40114867,residential,Calle 88A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
40115011,residential,Calle 94A,,,,,,,,asphalt,,local,,missing,False,True,,True,False
40420091,residential,Calle 73A Bis A,,,,,,,,asphalt,,local,,missing,False,True,,True,False
40420093,residential,Carrera 59A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
40420095,residential,Calle 70,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
40420096,residential,Carrera 53,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
40420097,residential,Carrera 59,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
40420099,residential,Carrera 27A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
40604342,residential,Carrera 69A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
40604344,residential,Calle 94,,,,,,,,asphalt,,local,,missing,False,True,,True,False
